#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
3132_g               -           1185 1595at5794           -            827         0 1234.0  71.0   1   3  7.4e-101   6.6e-98  327.6   5.2     1   187    10   218    10   222 0.93 -
3132_g               -           1185 1595at5794           -            827         0 1234.0  71.0   2   3  1.6e-238  1.4e-235  783.0  34.2   163   682   280   912   258   931 0.85 -
3132_g               -           1185 1595at5794           -            827         0 1234.0  71.0   3   3   3.7e-38   3.4e-35  120.2  15.9   670   817   941  1130   924  1140 0.81 -
5435_g               -            500 1595at5794           -            827    4e-183  609.5  33.2   1   2  5.4e-170  4.9e-167  556.3  25.2   346   682     2   400     1   422 0.88 -
5435_g               -            500 1595at5794           -            827    4e-183  609.5  33.2   2   2     1e-15   9.1e-13   46.0   1.4   669   728   428   498   411   500 0.83 -
1991_g               -            587 1595at5794           -            827   6.6e-19   66.3  13.6   1   1   2.8e-21   2.5e-18   64.4  13.6     8   458    54   563    47   583 0.68 -
2770_g               -            891 1595at5794           -            827   5.4e-12   43.4   8.0   1   3      0.37   3.3e+02   -2.2   0.2   272   309   200   238   167   260 0.60 -
2770_g               -            891 1595at5794           -            827   5.4e-12   43.4   8.0   2   3     0.027        24    1.6   0.0   338   393   381   439   374   452 0.74 -
2770_g               -            891 1595at5794           -            827   5.4e-12   43.4   8.0   3   3   5.9e-15   5.4e-12   43.4   8.0   461   716   471   746   443   751 0.72 -
6142_g               -            244 1595at5794           -            827   1.8e-11   41.7   0.1   1   1   4.9e-14   4.4e-11   40.4   0.0   431   528    43   145    23   156 0.85 -
4775_g               -            148 1595at5794           -            827   5.2e-10   36.9   0.7   1   1   5.8e-13   5.2e-10   36.9   0.7   300   389    57   147     3   148 0.85 -
1435_g               -            258 1595at5794           -            827   1.4e-06   25.5   0.2   1   2      0.23   2.1e+02   -1.5   0.0   375   393     7    26     3    59 0.78 -
1435_g               -            258 1595at5794           -            827   1.4e-06   25.5   0.2   2   2   4.3e-09   3.9e-06   24.1   0.0   495   553   159   215   122   222 0.85 -
5478_g               -            365 1595at5794           -            827   0.00072   16.6   0.0   1   1   1.6e-06    0.0014   15.6   0.0   484   539   272   328   257   331 0.92 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1595at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pb_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pb/run_apicomplexa_odb10/hmmer_output/initial_run_results/1595at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1595at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pb_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:22:06 2023
# [ok]
