#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
1285_g               -           1884 1166at5794           -            960         0 1020.4  59.6   1  11   2.5e-61   6.2e-58  194.6   2.3     1   129     5   138     5   147 0.96 -
1285_g               -           1884 1166at5794           -            960         0 1020.4  59.6   2  11     9e-41   2.2e-37  126.5   3.5   131   243   196   326   183   331 0.86 -
1285_g               -           1884 1166at5794           -            960         0 1020.4  59.6   3  11   2.8e-23   6.9e-20   68.7   0.1   225   294   335   409   328   428 0.87 -
1285_g               -           1884 1166at5794           -            960         0 1020.4  59.6   4  11   2.4e-08   5.9e-05   19.2   0.0   292   326   478   513   472   515 0.89 -
1285_g               -           1884 1166at5794           -            960         0 1020.4  59.6   5  11   1.1e-31   2.7e-28   96.5   4.3   325   454   590   765   587   775 0.80 -
1285_g               -           1884 1166at5794           -            960         0 1020.4  59.6   6  11      0.21   5.1e+02   -3.7   0.1   453   464   786   797   784   798 0.87 -
1285_g               -           1884 1166at5794           -            960         0 1020.4  59.6   7  11   3.5e-16   8.7e-13   45.2   0.5   463   508   858   903   855   913 0.94 -
1285_g               -           1884 1166at5794           -            960         0 1020.4  59.6   8  11   4.8e-19   1.2e-15   54.7   0.3   519   581   956  1026   925  1053 0.79 -
1285_g               -           1884 1166at5794           -            960         0 1020.4  59.6   9  11   8.6e-13   2.1e-09   33.9   0.0   591   647  1298  1360  1263  1378 0.78 -
1285_g               -           1884 1166at5794           -            960         0 1020.4  59.6  10  11   2.4e-41     6e-38  128.4   0.1   637   762  1406  1553  1391  1560 0.86 -
1285_g               -           1884 1166at5794           -            960         0 1020.4  59.6  11  11   2.4e-87   5.9e-84  280.7   0.2   763   955  1635  1858  1630  1863 0.88 -
2711_g               -           1671 1166at5794           -            960   1.2e-52  177.1   4.7   1   7    0.0018       4.5    3.1   0.0     3   106    11   118     9   153 0.75 -
2711_g               -           1671 1166at5794           -            960   1.2e-52  177.1   4.7   2   7   0.00013      0.33    6.8   0.1   153   225   237   317   204   328 0.73 -
2711_g               -           1671 1166at5794           -            960   1.2e-52  177.1   4.7   3   7   0.00025      0.63    5.9   0.0   226   273   400   447   381   452 0.88 -
2711_g               -           1671 1166at5794           -            960   1.2e-52  177.1   4.7   4   7    0.0015       3.7    3.4   0.0   275   332   476   542   470   553 0.74 -
2711_g               -           1671 1166at5794           -            960   1.2e-52  177.1   4.7   5   7     0.014        34    0.2   0.0   674   712   684   725   603   757 0.84 -
2711_g               -           1671 1166at5794           -            960   1.2e-52  177.1   4.7   6   7     0.091   2.3e+02   -2.5   0.0   558   590   916   948   913   954 0.86 -
2711_g               -           1671 1166at5794           -            960   1.2e-52  177.1   4.7   7   7   1.9e-48   4.6e-45  152.0   0.1   673   957  1336  1645  1324  1648 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1166at5794.hmm
# Target file:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pk_new.faa
# Option settings: hmmsearch --domtblout /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pk/run_apicomplexa_odb10/hmmer_output/initial_run_results/1166at5794.out --cpu 1 /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/busco_downloads/lineages/apicomplexa_odb10/hmms/1166at5794.hmm /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed/Pk_new.faa 
# Current dir:     /mnt/e/Bioinformatics/Semester2/BINP29/Malaria Project/Genomes/Parsed
# Date:            Wed Mar  1 19:30:10 2023
# [ok]
